html_url,path,commit_sha,line_no,pattern,priority,feedback,note,good/bad,,
https://github.com/ifpb-cz-ads/poo-2020-2-ac07-team-allysonpatrick/pull/1,TesteIgualdade.java,a6155b2b0765e8cbfbfddeebf7ae5c76dad58497,6,DM_STRING_CTOR,2,,404 Not Found,404 Not Found,,
https://github.com/ifpb-cz-ads/poo-2020-2-ac06-lukastavares/pull/1,Aula6/src/Aula/excer.java,30aaff27c2fe48c91d4edc31225e162f88736ea0,3,NM_CLASS_NAMING_CONVENTION,2,,404 Not Found,404 Not Found,,
https://github.com/ifpb-cz-ads/poo-2020-2-ac07-team-milenagabriel/pull/1,BMExercicio04.java,6effd228bae73ba02afc6f23e5736114624b635f,1,NM_CLASS_NAMING_CONVENTION,2,,404 Not Found,404 Not Found,,
https://github.com/ifpb-cz-ads/poo-2020-2-ac07-team-milenagabriel/pull/1,CBBExercicio01.java,6effd228bae73ba02afc6f23e5736114624b635f,5,DM_STRING_CTOR,2,,404 Not Found,404 Not Found,,
https://github.com/Evengarr/TasksForLesson3/pull/6,Lesson6/ChatServer/src/main/java/mainServer.java,cb4d2a51649cb3bb46e60a960dd5d559b614090d,1,NM_CLASS_NAMING_CONVENTION,2,,,,,
https://github.com/Evengarr/TasksForLesson3/pull/6,Lesson6/src/test/java/MainTest.java,cb4d2a51649cb3bb46e60a960dd5d559b614090d,16,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/gruppe17/roborally/pull/15,src/main/java/dk/dtu/compute/se/pisd/roborally/model/board/Space.java,4209dbc039173159b9ed829db2ca0982ccdc5ef8,102,BC_IMPOSSIBLE_DOWNCAST_OF_TOARRAY,1,Was already fixed,fix,Accept and fix,,
https://github.com/gruppe17/roborally/pull/15,src/main/java/dk/dtu/compute/se/pisd/roborally/model/board/boardElement/wall.java,4209dbc039173159b9ed829db2ca0982ccdc5ef8,6,NM_CLASS_NAMING_CONVENTION,2,Was already fixed,fix,Accept and fix,,
https://github.com/oracle/graal/pull/3288,substratevm/src/com.oracle.svm.hosted/src/com/oracle/svm/hosted/jdk/JNIRegistrationSupport.java,2de5f6dedce3bc07fea4c29c6a6a59c92bbfb39a,118,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,2,"I'd say it's a false positive, but it's also easy to fix, so I'll see to piggyback this on some future PR:",,Marked as fp,SpotBugs Report,
https://github.com/namikazei/Confdroid_project/pull/8,app/src/main/java/com/example/confroid_project/ui/configurationActivity.java,3e5bd4be9d448d9455c6a63d97854ddb3dc9fc6f,14,NM_CLASS_NAMING_CONVENTION,2,thank you for the observation we will try to fix that ASAP ! :),fix,Accept and fix,,
https://github.com/plume-lib/plume-util/pull/124,src/main/java/org/plumelib/util/ArraysPlume.java,60013376459247a1dfdfbd016822c168c958ee63,1597,BC_IMPOSSIBLE_DOWNCAST_OF_TOARRAY,1,"@ellieMayVelasquez Thanks for the comment, but it has nothing to do with this pull request and therefore it should have been a new issue or pull request. Your proposed fix does not work because T is a type parameter, unlike your example where String is a class.If you can provide a test case that the current code fails, and a change that fixes that problem, please open a pull request with them. Thanks!",,Not interested,,"
"
https://github.com/Khmelov/PISL2021-02-01/pull/89,src/by/it/group873601/karpeychik/lesson03/A_Huffman.java,e355b925ad90dc67e064bb078fb94ada6deb02a0,153,VA_FORMAT_STRING_USES_NEWLINE,2,,merged,,,
https://github.com/Khmelov/PISL2021-02-01/pull/81,src/by/it/group873602/martirosov/lesson01/FiboA.java,2c85cdf7d84fa8a0c22049a8c795760967763e49,20,VA_FORMAT_STRING_USES_NEWLINE,2,,merged,,,
https://github.com/Khmelov/PISL2021-02-01/pull/90,src/by/it/group873601/kupreichik/lesson03/A_Huffman.java,9dead5589d49fcdf714a5b0dcabaf5496fc0e88b,153,VA_FORMAT_STRING_USES_NEWLINE,2,,merged,,,
https://github.com/Khmelov/PISL2021-02-01/pull/83,src/by/it/group873602/kavetski/lesson01/FiboA.java,88ac570aa2ed6f16b47504243d019d8d5d7926ea,20,VA_FORMAT_STRING_USES_NEWLINE,2,,merged,,,
https://github.com/Khmelov/PISL2021-02-01/pull/82,src/by/it/group873602/golev/lesson01/FiboA.java,cb452c50299afe61d0faf6e67ded85477e4ac666,20,VA_FORMAT_STRING_USES_NEWLINE,2,,merged,,,
https://github.com/ARGOeu/argo-streaming/pull/173,flink_jobs/status_trends/src/main/java/argo/functions/calculations/CalcServiceEndpointFlipFlop.java,e13a1f1d90c8c4a98f798d0d1061cc858e2a56a2,35,SA_SELF_ASSIGNMENT,1,,closed,,,
https://github.com/FarVoyager/Android1/pull/4,app/src/main/java/chvirov/com/example/work11/Calculations.java,8ae8fea7251b8559d969581ab59ff2e3931b5e2c,14,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/ijcrawford/DmvSimulator/pull/2,src/DmvSimulator.java,2d7f7b8ab7a930b86feb0509cf4ce626b1b6b038,4,RV_01_TO_INT,1,,,,,
https://github.com/TNG/ArchUnit/pull/551,archunit/src/main/java/com/tngtech/archunit/core/domain/JavaClass.java,70898373b40ede845d8cde0cc0ccf5434b15d091,1364,NM_CLASS_NAMING_CONVENTION,3,"Are you talking about the camel casing of Superclass? That was actually a longer thought process 😉 You can compare this to the Reflection API: Class.getSuperclass(), so this is where it is coming from (besides that there is also ""Superman"", ""supermarket"" and ""superconductor"", i.e. ""super"" is in general not considered a separate word for alle examples I could find in the English language)",delete,,,
https://github.com/rasul230885/java-11/pull/2,src/test/java/ru/netology/domain/RadioTest.java,5ed531a5fa2ed22e48ccb3a998b7bbdbf51c8dca,47,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/devrayone/safedoor/pull/11,src/test/java/ru/devray/safedoor/SimpleTest.java,b9ed3f5c101d581ae0470ad60e08c7ffa9af24d5,39,RV_EXCEPTION_NOT_THROWN,2,,404 Not Found,404 Not Found,,
https://github.com/JGCRI/modelinterface/pull/13,ModelInterface/ModelGUI2/queries/CostCurveQueryBuilder.java,5f837a01c0b3acfa4f797339b1928d9aefd2af8e,407,ES_COMPARING_STRINGS_WITH_EQ,2,Fix bug which was using incorrect String comparison in Java. Thanks,,Accept and fix,,
https://github.com/ulearn-me-course-java/6-java-exceptions/pull/336,task05/src/com/example/task05/Task05Main.java,bfd486c6524a0b1ea88d804e1a17c6ffc413ba95,15,VA_FORMAT_STRING_USES_NEWLINE,2,ты хто,,Not interested,,
https://github.com/ssafy-algoga/algorithm-study/pull/192,lktgt15/BOJ/17000/17143/answer.java,b7d5cb419903c70d19e3d182110d16e9fca76bf9,63,NM_CLASS_NAMING_CONVENTION,3,,merged ,,,
https://github.com/ssafy-algoga/algorithm-study/pull/195,minkue777/BOJ/17000/17143/answer.java,d0aea96e051984bb3210323cf3d4d838c06a9824,5,NM_CLASS_NAMING_CONVENTION,3,,merged,,,
https://github.com/ssafy-algoga/algorithm-study/pull/191,lktgt15/BOJ/17000/17143/answer.java,763e1cd0ce42ad08ef13ab6817736566a1d41c48,63,NM_CLASS_NAMING_CONVENTION,3,,merged,,,
https://github.com/VladimirChernikov/otus_java_2020_12/pull/6,hw06-solid/src/test/java/ru/otus/hw06/api/AtmTest.java,c09f23ab83af54c8ca8fb81345d92e38157ebfbc,56,SA_SELF_COMPUTATION,2,,merged,,,
https://github.com/prateekpatel-divergent/Clinic-Managment-System/pull/1,src/com/divergent/clinicmanagmentsystem/Appoinment.java,7ff128110dc388a785eb2e3d24cacbefe2f1f77b,111,VA_FORMAT_STRING_USES_NEWLINE,2,,,,,
https://github.com/prateekpatel-divergent/Clinic-Managment-System/pull/1,src/com/divergent/clinicmanagmentsystem/test/listofdrug.java,7ff128110dc388a785eb2e3d24cacbefe2f1f77b,13,NM_CLASS_NAMING_CONVENTION,2,,,,,
https://github.com/Dimlitter/BILIBILI-HELPER/pull/1,src/main/java/top/misec/apiquery/oftenAPI.java,407eea783c780fd69d7f84d54745d3297770a7ff,19,NM_CLASS_NAMING_CONVENTION,2,,,,,
https://github.com/Akssasori/ApiRestfull-Merchandising/pull/1,src/main/java/br/com/lucas/service/CanalService.java,fc5880d7f66ba870335a4a735db4cd351f68c96c,25,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/javaGuruBY/rpaS4/pull/80,homework/java/Medvedskaya_Y/src/main/java/by/jrr/start/CircleDemo.java,4991411cea4dda9dc4126a2325dc3a8f76c77c7b,5,CNT_ROUGH_CONSTANT_VALUE,2,,,,,
https://github.com/trinodb/trino/pull/7202,plugin/trino-memsql/src/test/java/io/trino/plugin/memsql/TestMemSqlTypeMapping.java,f40eec5613e87eafea52a03cd444089511f4a5f7,114,CNT_ROUGH_CONSTANT_VALUE,2,What constant would you recommend here instead?,,Accept,,
https://github.com/AY2021S2-CS2103T-W12-1/tp/pull/6,src/test/java/seedu/address/logic/commands/RemarkCommandTest.java,a1eb6ccc91ee929a29cdbe8dd13511a8e0dbcc91,123,EC_NULL_ARG,2,,,,,
https://github.com/AY2021S2-CS2103T-W12-1/tp/pull/6,src/test/java/seedu/address/logic/commands/RemarkCommandTest.java,a1eb6ccc91ee929a29cdbe8dd13511a8e0dbcc91,120,SA_SELF_COMPARISON,2,,,,,
https://github.com/ftsrg-retelab/base/pull/57,train-tachograph/src/main/java/hu/bme/mit/train/tachograph/TrainTachograph.java,f96f5823d9510d2562f61da31164d56225a230fe,24,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/ftsrg-retelab/base/pull/51,train-sensor/src/test/java/hu/bme/mit/train/sensor/TrainSensorTest.java,65ecae7ec6e5d67628dcfe9dd34dd58b26a44a9e,19,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/ftsrg-retelab/base/pull/93,train-system/src/test/java/hu/bme/mit/train/system/TrainSystemTest.java,97643b52b1dfbdf832f4d11318484d381fe4fd53,53,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/ftsrg-retelab/base/pull/31,train-system/src/test/java/hu/bme/mit/train/system/TrainSystemTest.java,c62ecb03f9104a78c1302251244f89c67b74c12c,57,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/ftsrg-retelab/base/pull/62,train-system/src/test/java/hu/bme/mit/train/system/TrainSystemTest.java,822353c85f128da2a8a0868a491dacf475354fc4,54,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/ftsrg-retelab/base/pull/70,train-sensor/src/test/java/hu/bme/mit/train/sensor/TrainSensorTest.java,97bffed1d69e0d69089b27c450cd0e8c3862e52b,16,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/ftsrg-retelab/base/pull/71,train-controller/src/test/java/hu/bme/mit/train/controller/TrainControllerImplTest.java,81f460bc1be5c66731d710b477ed5a3b7b26e7f0,9,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/sudheer51/EzraMMP/pull/2,mmp/src/main/java/org/iit/healthcare/mmp/patientmodule/pages/ViewInformationPage.java,de2db3f9f72d89c1d699e9c0fbf4ef89629cc51d,26,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/Bizmatek/chat/pull/2,src/server/ClientHandler.java,4ede47aeae7a39f828f5f7de0009abb160b57c8c,39,VA_FORMAT_STRING_USES_NEWLINE,2,Thank you for your comment! Done :-),fix,Accept and fix,,
https://github.com/Shivamsharma21/BasicPractice/pull/1,Java_Programs/src/main/java/com/example/java_programs/Matrix.java,0f89a2d67499253deef6229f161935c7b5f4888e,50,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/Osmangani99/Walmart/pull/2,src/test/java/TestRunner/myTestRunner.java,834181211a5f1c9af6de751e29979025530dff6d,4,NM_CLASS_NAMING_CONVENTION,2,,404 Not Found,404 Not Found,,
https://github.com/Sorbotar/cos/pull/1,src/cos/zad.java,a755825fa67c673b4cc007452919cb3e9e06e85a,3,NM_CLASS_NAMING_CONVENTION,3,,,,,
https://github.com/open-telemetry/opentelemetry-java-instrumentation/pull/2601,instrumentation-api/src/test/java/io/opentelemetry/instrumentation/api/caching/CacheTest.java,70a85cdd609d67c65bc47cd4e51158d988574f10,72,DM_STRING_CTOR,2,"@lillieMaiBauer Can you please disable this organization from your code review bot? We have satisfactory checks in place, including exclusions that need to be made in some cases like this.",,Not interested,,
https://github.com/open-telemetry/opentelemetry-java-instrumentation/pull/2601,javaagent-tooling/src/main/java/io/opentelemetry/javaagent/tooling/HelperInjector.java,70a85cdd609d67c65bc47cd4e51158d988574f10,129,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,2,,merged,,,
https://github.com/BlackTok/level3/pull/5,Lesson1/hw1/Main.java,a3f1f03199063e887d93bd79b230081cb6be3fb5,7,DM_STRING_CTOR,2,,,,,
https://github.com/RybchenkoOV/Java-Repository-Studies-/pull/5,lesson5/main.java,170b9ad69a168fa3d8fb6a7398130e02bf2504ef,14,NM_CLASS_NAMING_CONVENTION,2,Thanks for feedback! I'll take this info into account in my further work.,,Accept,,
https://github.com/SsnAgo/PersonalProject-Java/pull/68,131802125/src/Function.java,7296e4ab94911dcc2a8626cd330cba374a6cc97f,9,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/SergeyVitovskiy/Ankas/pull/1,app/src/main/java/com/example/ankas/CategoryAndProduct.java,d43d8f7a73b1690d6f83b3a16450e0f947f0f0d8,83,NM_CLASS_NAMING_CONVENTION,3,,,,,
https://github.com/Carou5el/AlgorythmsCourse/pull/1,src/example/algdatastruct/lesson2/Main.java,6272b219343f5dc8b160c1998f10217aa6c50a70,43,VA_FORMAT_STRING_USES_NEWLINE,2,,,,,
https://github.com/Carou5el/AlgorythmsCourse/pull/1,src/example/algdatastruct/lesson3/CollectionsExample.java,6272b219343f5dc8b160c1998f10217aa6c50a70,118,NM_CLASS_NAMING_CONVENTION,3,,,,,
https://github.com/charlottejeynon/Software-Engineering-2/pull/8,Account.java,e77df044b8f3e0b3053f378446be35fa94728961,47,NM_METHOD_NAMING_CONVENTION,2,,closed,,,
https://github.com/alanlopes4/uri/pull/1,URI1047.java,9148c7fef9d4abace5dd5fed68dc88ce19659130,24,VA_FORMAT_STRING_USES_NEWLINE,2,,,,,
https://github.com/NabiyevTR/ads07/pull/1,src/ru/geekbrains/ntr_ads07/Graph.java,690414465aab135974cb9995e6dd831cf5c491e2,148,VA_FORMAT_STRING_USES_NEWLINE,2,,,,,
https://github.com/AY2021S2-CS2103T-T12-1/tp/pull/1,src/test/java/seedu/address/logic/commands/RemarkCommandTest.java,9922369f317a058a2ea5ae8da82515ec7c6d9921,122,EC_NULL_ARG,2,,,,,
https://github.com/AY2021S2-CS2103T-T12-1/tp/pull/1,src/test/java/seedu/address/logic/commands/RemarkCommandTest.java,9922369f317a058a2ea5ae8da82515ec7c6d9921,119,SA_SELF_COMPARISON,2,,,,,
https://github.com/akb364/CS465/pull/6,JoinedMessage.java,1d5c82dde96ae25a5d9b35338f2d24dea00696b4,11,SA_SELF_ASSIGNMENT,1,,closed,,,
https://github.com/akb364/CS465/pull/6,Sender.java,1d5c82dde96ae25a5d9b35338f2d24dea00696b4,150,QBA_QUESTIONABLE_BOOLEAN_ASSIGNMENT,1,,closed,,,
https://github.com/mirasim/radioman/pull/1,src/test/java/ru/netology/domain/RadioTest.java,582c8dacccbcad473f3e7e68481748330adb1337,77,NM_METHOD_NAMING_CONVENTION,3,,,,,
https://github.com/Novichoktlt/Java/pull/9,ChatController.java,903e6cb13a5de513c52d18fe27e48c30ac27eb59,47,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/Novichoktlt/Java/pull/10,ChatController.java,eb5ae3f1a0a26cc804b0be7d5e37a5e46c1be6fc,47,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/JonnySPb127778/geekBrainsJava-repo/pull/13,Java3_HW_7/Tests.java,0cf9515a37ff1f300f8640decdaeade684839d2e,6,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/JetBrains/azure-tools-for-intellij/pull/453,Utils/azuretools-core/src/com/microsoft/azuretools/authmanage/AuthExceptionUtil.java,84c54de9b567944fa549f18e808d90b251a69903,40,NM_METHOD_NAMING_CONVENTION,2,,,Marked as resolved but did not reply,,
https://github.com/apodolyako/java4android/pull/6,lesson001/src/main/java/lesson5/Personal.java,53b79012d6d0dbf841f4701e4e9f503c330e355b,30,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/IBM/platform-services-java-sdk/pull/86,modules/examples/src/main/java/com/ibm/cloud/platform_services/posture_management/v1/PostureManagementExamples.java,45555482f5682bd8653646011f388d89be269655,77,VA_FORMAT_STRING_USES_NEWLINE,2,@rubieHess thanks for your suggestion. It will be fixed soon. Other examples are going to be fixed by another PR.,fix,Accept and fix,,
https://github.com/Haulmont/jmix-reports/pull/63,reports/src/main/java/io/jmix/reports/entity/Report.java,b2fc27ff87433984e1ac3f8b4f0f6a3076f37624,46,NM_SAME_SIMPLE_NAME_AS_INTERFACE,2,,merged,,,
https://github.com/MehmetAzizYirik/AlgorithmicGroupTheory/pull/5,src/main/java/AlgorithmicGroupTheory/MORGEN.java,aa507c8123f0f853206a95bbd295db556ea4e5ae,1141,DMI_USING_REMOVEALL_TO_CLEAR_COLLECTION,2,Good catch. I will try to fix it.,fix,Accept and fix,,
https://github.com/MrNeelixs/Free_IT-Roman_course-/pull/8,src/main/java/lesson_3/Task_18.java,e44ed79ab0c53fa3c48fafe9046240eb97151061,6,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/MrNeelixs/Free_IT-Roman_course-/pull/8,src/main/java/lesson_3/Task_21.java,e44ed79ab0c53fa3c48fafe9046240eb97151061,26,VA_FORMAT_STRING_USES_NEWLINE,2,,,,,
https://github.com/openhab/openhab-addons/pull/10277,bundles/org.openhab.binding.tapocontrol/src/main/java/org/openhab/binding/tapocontrol/internal/api/TapoConnector.java,7e868efb578561f7fd33c3a6778fa9b463e84db9,195,ES_COMPARING_STRINGS_WITH_EQ,2,no replay but fix,,Accept and fix,,
https://github.com/openhab/openhab-addons/pull/10277,bundles/org.openhab.binding.tapocontrol/src/main/java/org/openhab/binding/tapocontrol/internal/helpers/TapoCredentials.java,7e868efb578561f7fd33c3a6778fa9b463e84db9,149,VA_FORMAT_STRING_USES_NEWLINE,2,no replay but fix,,Accept and fix,,
https://github.com/MeritAmerica/assignment1/pull/7,src/main/java/com/meritamerica/assignment1/CheckingAccount.java,c90512c4fe5cffd68902e5c7ae8e20c59b981bf6,20,NM_METHOD_NAMING_CONVENTION,3,,,,,
https://github.com/Mu-L/graal/pull/517,compiler/src/org.graalvm.compiler.core.test/src/org/graalvm/compiler/core/test/OptimizedBoxNodeTest.java,14ee97735dab6b8dc4b81087fe9dbd8dd250b264,270,SA_SELF_COMPARISON,2,,merged,,,
https://github.com/TheJacksonLaboratory/LIRICAL/pull/547,src/main/java/org/monarchinitiative/lirical/svg/Lr2Svg.java,cab2963a9cf57f89b8baabff2b36de0c54bb1979,250,VA_FORMAT_STRING_USES_NEWLINE,2,"Thanks, I agree! We will modify.",fix,Accept and fix,,
https://github.com/figueirapedro/estoqueCRUDcomJAVA/pull/1,src/controleestoque/main.java,d8b4e40508335e1eb8bbc4ea54fc789f87db79b4,19,NM_CLASS_NAMING_CONVENTION,2,,,,,
https://github.com/hayRenat/HomeWork7/pull/1,src/HW/TestedMethods.java,ecb42c9b81c5b58ddbd6a3d5578ecb87eb93be6b,6,NM_METHOD_NAMING_CONVENTION,2,,,,,
https://github.com/openjdk/jdk/pull/2902,test/jdk/java/nio/MappedByteBuffer/ForceViews.java,3127ee0d34ecc6365ed3c87592320d4f2c412272,48,NM_METHOD_NAMING_CONVENTION,3,"Segment is a record, not a method (cf. https://openjdk.java.net/jeps/395).",,Marked as fp,SpotBugs Report,
https://github.com/openjdk/jdk/pull/2899,test/hotspot/jtreg/serviceability/jvmti/SuspendWithObjectMonitorEnter/SuspendWithObjectMonitorEnter.java,3e719713da75b2a51ffa23f142c95cf77dd52cff,92,NM_METHOD_NAMING_CONVENTION,3,"Nice catch. In the original 20 year old test those methods were:
so when I got rid of the diobj4413752 prefix I forgot to fix the new first letter.
I'll take care of those method renames and I'll double check for others.",fix,Accept and fix,,
https://github.com/ssafy10-5-algo/whynotworking/pull/24,Baekjun16235.java,f3a587b891b6202c436c191b87cf277490eaf9ef,54,NM_METHOD_NAMING_CONVENTION,3,,,,,
https://github.com/avp02/myHomeWorkJis5-2021/pull/20,src/main/java/com/avp/homework4_conditionOperators/task5_LoginService/service/UserLoginService.java,e35f8ac5970656a76f4efebc64c7c88addcb51cf,46,NM_METHOD_NAMING_CONVENTION,2,Done,,Accept and fix,,
https://github.com/avp02/myHomeWorkJis5-2021/pull/36,src/test/java/com/avp/homework7objectsinmemory/task4tvandtvconroller/service/TvControllerServiceTest.java,c61439001332828fdc5e4dbc6691741a47d574ba,26,NM_METHOD_NAMING_CONVENTION,3,I agree I didn't notice,fix,Accept and fix,,
https://github.com/adobe/aem-core-wcm-components/pull/1420,bundles/core/src/main/java/com/adobe/cq/wcm/core/components/internal/models/v2/ButtonImpl.java,107936652edabc492a5dad8ef27e074aacd9d9b8,38,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,1,,,,,
https://github.com/adobe/aem-core-wcm-components/pull/1444,bundles/core/src/main/java/com/adobe/cq/wcm/core/components/internal/models/v2/NavigationImpl.java,f7ecc524ce83b3061b0392a57f523c3601fa3751,37,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,1,,,,,
https://github.com/adobe/aem-core-wcm-components/pull/1443,bundles/core/src/main/java/com/adobe/cq/wcm/core/components/internal/models/v2/LanguageNavigationImpl.java,9630a2c7d89d1c8f600ba600c43489ecc09bcbbb,39,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,1,,,,,
https://github.com/adobe/aem-core-wcm-components/pull/1419,bundles/core/src/main/java/com/adobe/cq/wcm/core/components/internal/models/v3/TitleImpl.java,01e5c8601ba140efffb21e4c31a6e1c2d5e07c89,35,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,1,,,,,
https://github.com/adobe/aem-core-wcm-components/pull/1430,bundles/core/src/main/java/com/adobe/cq/wcm/core/components/internal/models/v2/PageListItemImpl.java,79ce1a49cb1aab10468b46eb139a13ebb70aa442,27,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,1,,,,,
https://github.com/ConsenSys/teku/pull/3722,eth-benchmark-tests/src/jmh/java/tech/pegasys/teku/benchmarks/util/CustomRunner.java,1fd6edf6fe96eaac32e8da823630e2420c7e5824,69,VA_FORMAT_STRING_USES_NEWLINE,2,,closed,,,
https://github.com/Mcc-3/PSD-II-Group-Project/pull/1,WelcomeWindow.java,cf26f766d583ef089f0ba684883174514f4cba68,96,ES_COMPARING_STRINGS_WITH_EQ,2,,closed,,,
https://github.com/Jothaka/capstone/pull/27,backend/src/main/java/de/jankahle/capstone/utility/ImageUtility.java,f95519647fa16d707163758c016237371481f5a3,14,NM_METHOD_NAMING_CONVENTION,2,,merged,,,
https://github.com/nus-cs2113-AY2021S2/tp/pull/12,src/main/java/seedu/duke/exceptions/patient/duplicateIDException.java,4e507be3d82db1727c47ca75dbffb76e5567a1ed,5,NM_CLASS_NAMING_CONVENTION,2,,closed,,,
https://github.com/hugegraph/hugegraph-common/pull/66,src/test/java/com/baidu/hugegraph/unit/util/UnitUtilTest.java,52fbe8cc4d0aa08ebf4ef15a7b93f630c6240b7f,370,CNT_ROUGH_CONSTANT_VALUE,2,,merged,,,
https://github.com/Antozzi/J2L1/pull/3,Main/src/ad/j2/hw1/teams/TeamMember.java,407d41dc9019f338645ed0e820d320937702d910,24,VA_FORMAT_STRING_USES_NEWLINE,2,"Thanks, I'll fix it asap!",fix,Accept and fix,,
https://github.com/EvilRockHuman/HomeWorkJava/pull/5,src/Task10/test.java,530d0e0b627e6996986f32fc8260e4605013f687,5,NM_CLASS_NAMING_CONVENTION,2,,closed,,,
https://github.com/cgeo/cgeo/pull/10085,main/src/cgeo/geocaching/downloader/DownloaderUtils.java,23dd4cdcbbe95d3f0042769364bc99c467d993dc,90,VA_FORMAT_STRING_USES_NEWLINE,2,"Thanks for pointing me to that info. Alas, it seems to not apply to Android apps and/or not in the context of dialogs: I've tried switching the string to using %n, but the placeholders get printed as literal %n in the dialog, so I reverted them to \n.",,Marked as fp,,
https://github.com/Khabutdinov-Arslan/smart-home-2021/pull/2,src/test/java/ru/sbt/mipt/oop/EventHandlersTest.java,52c46b84781b39bff62bbde7b38aac37c30c3d9c,19,NM_METHOD_NAMING_CONVENTION,2,,merged,,,
https://github.com/cbeust/testng/pull/2497,src/main/java/org/testng/Assert.java,0a9676b6f07ba274c7bfaad57d1dfc118e78f571,156,SA_SELF_COMPARISON,2,"Thanks @ellieMayVelasquez, but these rules don't have any sense in this very specific context ;)",,Marked as fp,SpotBugs Report,
https://github.com/NetherlandsForensicInstitute/cellscanner/pull/40,app/src/main/java/nl/nfi/cellscanner/UserDataUploadWorker.java,4353c535332780c57277688648be3aaf75d07a64,158,ES_COMPARING_STRINGS_WITH_EQ,2,,merged,,,
https://github.com/mishabartone/LessonOne/pull/16,src/main/java/HomeWork11/Main.java,b2b74d75c84dbb5804991988b4726affc76385a4,27,VA_FORMAT_STRING_USES_NEWLINE,2,,,,,
https://github.com/mishabartone/LessonOne/pull/16,src/main/java/HomeWork15/clients/firstEchoClient.java,b2b74d75c84dbb5804991988b4726affc76385a4,12,NM_CLASS_NAMING_CONVENTION,2,,,,,
https://github.com/mishabartone/LessonOne/pull/15,src/main/java/HomeWork11/Main.java,e1a79f2020fe91a4fede79424185b7afab6d26a5,27,VA_FORMAT_STRING_USES_NEWLINE,2,,,,,
https://github.com/mishabartone/LessonOne/pull/15,src/main/java/HomeWork15/clients/firstEchoClient.java,e1a79f2020fe91a4fede79424185b7afab6d26a5,12,NM_CLASS_NAMING_CONVENTION,2,,,,,
https://github.com/mishabartone/LessonOne/pull/13,src/main/java/HomeWork11/Main.java,9786e350d1e63e957eb3931b9694475028872ed0,27,VA_FORMAT_STRING_USES_NEWLINE,2,,,,,
https://github.com/Aditeya/NineMensMorris/pull/2,src/ninemensmorris/BoardComp.java,a5b94aa5710131c13909d52fde67993ffdfd7fa0,45,NM_METHOD_NAMING_CONVENTION,2,This is bad practice don't actually do this later but it's OK for now,,Accept and fix,,
https://github.com/rossco122005/FFJava/pull/1,src/main/java/com/mycompany/finalfantasyjava/Enemy.java,04079bd4f604f53aa2a604522138c63c237c55a6,49,DM_STRING_VOID_CTOR,2,Thanks for your comment. Creating the string object is how we are being taught at university. I believe this is to do with teaching us as much about Java as possible. I'm new to GitHub and this code is in the very early stages but I'll take on board what you've said about the empty string. It seems that is better practise.,,Accept,,
https://github.com/UnitedCraft/Jobs/pull/4,src/main/java/com/gamingmesh/jobs/config/ExploreManager.java,9df1810732ff9f752b4ba5f7612a48cdaba72d75,72,NM_METHOD_NAMING_CONVENTION,2,,closed,,,
https://github.com/gabrilyan88/Java_2/pull/16,lesson6/client_/src/main/java/client/History.java,149137e760a9d06ca2937686fdc50c72d85b522a,12,NM_METHOD_NAMING_CONVENTION,2,,404 Not Found,404 Not Found,,
https://github.com/crate/crate/pull/11149,server/src/test/java/io/crate/integrationtests/SnapshotRestoreIntegrationTest.java,bba5bcac0c054607b94c411d5980d50bda31c7c1,217,VA_FORMAT_STRING_USES_NEWLINE,2,This is testing code and the use of \n instead of %n is okay here. The results are never actually printed out or written to a file or anything.,,Not interested,,
https://github.com/twobeeb/kafka-namespaces-service/pull/2,src/test/java/com/michelin/ns4kafka/controllers/TopicControllerTest.java,27a020417d13965c00777d2a88713e829273ef8b,117,NM_METHOD_NAMING_CONVENTION,2,,,,,
